Property_ID,Neighborhood,Year_Built,Number_of_Bedrooms,Property_Size,Sold_Year,Number_of_Bathrooms,Property_Type,Price,Address
5536,New Development,1937,3,1453,2015,3,Flat,233890,188 Bluebell View
5537,New Development,1963,2,962,2010,1,Bungalow,150060,100 Magnolia Row
5538,City Centre,1913,1,702,2020,1,Semi-detached,120300,110 Union Street
5539,University,1916,4,2059,2012,4,Flat,348260,70 Seminar Terrace
5540,New Development,2020,1,764,2020,1,Semi-detached,114320,105 Cedar Crescent
5541,City Centre,1976,5,1641,2018,4,Semi-detached,316150,150 Albert Walk
5542,New Development,1912,6,2471,2017,6,Detached,411230,25 Blossom Rise
5543,University,1972,1,734,2021,1,Terraced,125100,46 Library Lane
5545,University,1905,3,1283,2021,3,Semi-detached,173300,134 Chancellor Road
5546,New Development,2020,6,1916,2022,6,Flat,339080,85 Dahlia Court
5547,New Development,1993,4,1121,2017,4,Flat,205730,79 Chestnut Mews
5548,University,1936,1,693,2011,1,Flat,105090,8 Faculty Court
5549,New Development,1956,3,1224,2012,3,Detached,204120,195 Maple Drive
5550,University,1952,2,890,2017,2,Terraced,119000,82 Exam Square
5551,University,1945,6,2197,2018,6,Bungalow,309700,198 Campus Avenue
5552,City Centre,1977,3,982,2019,3,Detached,192300,198 Castle Lane
5553,New Development,1903,3,1306,2017,3,Flat,214780,81 Horizon Close
5554,Old Town,1933,3,1302,2013,2,Semi-detached,170200,5 Cobbler’s Alley
5555,University,1965,1,734,2022,1,Flat,117760,78 Professor’s Close
5556,City Centre,1962,1,620,2015,1,Bungalow,108000,152 Parliament Street
5557,City Centre,1960,2,1214,2020,2,Bungalow,212100,102 Cathedral Row
5558,City Centre,1980,5,2339,2014,5,Terraced,425850,90 Castle Lane
5559,University,1941,5,1707,2021,5,Bungalow,313980,97 College Road
5560,University,1977,5,2265,2013,5,Detached,392100,91 Research Boulevard
5561,University,1963,6,2457,2018,6,Flat,433980,151 Lecture Hall Lane
5562,Old Town,2014,6,2068,2019,6,Semi-detached,296800,5 Friar’s Court
5563,University,1916,2,939,2012,2,Flat,161460,69 Faculty Court
5564,City Centre,1960,6,2041,2010,5,Semi-detached,391150,140 Cathedral Row
5565,New Development,2017,5,2607,2022,5,Bungalow,413910,126 Juniper Walk
5566,City Centre,1929,5,2240,2016,5,Bungalow,411000,88 Castle Lane
5567,City Centre,1942,3,1270,2019,3,Semi-detached,235500,155 Parliament Street
5568,Old Town,1992,6,2165,2017,6,Bungalow,306500,100 Pillory Hill
5569,City Centre,1906,1,742,2020,1,Semi-detached,126300,90 High Street
5570,Old Town,1972,1,740,2022,1,Terraced,89000,160 Church Road
5571,University,1945,3,1156,2012,3,Detached,160600,156 Varsity Place
5572,New Development,1922,3,1345,2012,3,Semi-detached,219850,118 Chestnut Mews
5573,City Centre,1935,3,1217,2015,3,Detached,227550,20 Exchange Place
5574,University,1913,1,708,2011,1,Detached,107040,119 Lecture Hall Lane
5575,New Development,1919,5,1888,2015,5,Terraced,320440,124 Magnolia Row
5576,City Centre,1955,3,1453,2014,3,Flat,262950,72 Crown Street
5577,City Centre,2015,2,973,2016,2,Flat,175950,13 High Street
5578,University,1980,3,1318,2018,3,Terraced,229520,100 Lecture Hall Lane
5579,University,1931,4,1224,2018,4,Terraced,231360,165 Study Mews
5580,University,1924,3,1349,2010,3,Terraced,179900,118 Freshers Row
5581,City Centre,2014,1,661,2016,1,Detached,114150,74 Victoria Parade
5582,Old Town,1993,6,1745,2012,6,Flat,264500,50 Stable Mews
5583,New Development,1948,3,1469,2013,3,Semi-detached,235970,190 Poppy Crescent
5584,New Development,1956,6,2187,2011,6,Bungalow,374310,44 Ivy Boulevard
5585,University,1926,4,1185,2010,4,Semi-detached,225900,84 Research Boulevard
5586,Old Town,1926,2,922,2019,2,Bungalow,122200,20 Stable Mews
5587,City Centre,1945,6,2202,2012,6,Semi-detached,420300,158 George Square
5588,University,1994,5,1909,2019,5,Semi-detached,361350,191 Academic Crescent
5589,University,1944,3,1225,2018,3,Flat,216500,130 Scholar’s Walk
5590,University,1925,4,927,2010,3,Bungalow,184780,159 Library Lane
5591,Old Town,1913,4,1490,2012,3,Bungalow,204000,169 School House Lane
5592,University,2021,6,2521,2021,5,Bungalow,437940,111 Lecture Hall Lane
5593,University,1947,2,1140,2014,2,Terraced,189600,73 Library Lane
5594,University,1984,1,670,2012,1,Flat,108800,132 Seminar Terrace
5595,New Development,1991,3,1583,2013,3,Semi-detached,250790,92 Bluebell View
5596,Old Town,1914,4,1277,2013,4,Flat,187700,148 Friar’s Court
5597,City Centre,1993,2,919,2010,2,Flat,167850,127 Market Lane
5598,City Centre,1988,5,2123,2015,5,Terraced,393450,73 Grand Arcade
5599,Old Town,1950,4,1747,2020,3,Terraced,229700,87 Manor Row
5600,University,1953,2,999,2021,2,Flat,169860,4 College Road
5601,University,1910,1,644,2016,1,Bungalow,105160,7 Professor’s Close
5602,City Centre,2007,1,644,2021,1,Detached,111600,73 Castle Lane
5603,New Development,1974,4,1455,2016,4,Semi-detached,249150,70 Birch Grove
5604,Old Town,1927,4,1384,2022,4,Detached,198400,134 Church Road
5605,University,1954,6,2239,2015,6,Bungalow,403460,58 Library Lane
5606,New Development,1968,3,1286,2016,3,Semi-detached,212180,97 Primrose Avenue
5607,New Development,1991,2,884,2012,1,Detached,139920,33 Aspen Gardens
5608,University,1971,4,1529,2014,4,Bungalow,274060,145 Library Lane
5609,Old Town,1925,3,903,2016,3,Terraced,135300,127 The Green
5610,Old Town,1969,6,2302,2019,6,Semi-detached,320200,68 Heritage Close
5611,City Centre,1931,3,1408,2014,3,Flat,256200,91 Crown Street
5612,City Centre,1947,4,1418,2019,3,Bungalow,267700,2 Market Lane
5613,Old Town,1995,1,661,2011,1,Detached,81100,152 Butcher’s Row
5614,University,1911,2,1026,2015,2,Bungalow,173640,103 Study Mews
5615,Old Town,1969,2,1011,2016,1,Detached,126100,109 Abbey Lane
5616,City Centre,1976,1,739,2020,1,Flat,125850,21 Bridge Street
5617,City Centre,2002,4,1445,2011,3,Bungalow,271750,42 Cathedral Row
5618,City Centre,2003,2,934,2019,2,Bungalow,170100,56 High Street
5619,Old Town,2007,4,1556,2017,4,Terraced,215600,60 Old Forge Lane
5620,Old Town,1960,6,1880,2014,6,Bungalow,278000,3 Abbey Lane
5621,University,1933,4,1552,2020,4,Terraced,277280,137 Professor’s Close
5622,City Centre,1986,3,1143,2017,3,Semi-detached,216450,77 Prince’s Gate
5623,New Development,2004,1,721,2012,1,Terraced,108730,174 Sycamore Way
5624,New Development,2008,4,1413,2011,4,Flat,243690,30 Rosehip Road
5625,University,1980,6,2276,2016,5,Flat,403640,182 Study Mews
5626,University,1944,5,2264,2014,5,Bungalow,391960,104 Campus Avenue
5627,City Centre,2011,1,721,2014,1,Semi-detached,123150,173 Bridge Street
5628,Old Town,1959,2,1018,2022,2,Flat,131800,38 Cross Keys Way
5629,Old Town,1964,3,1095,2017,3,Bungalow,154500,133 Friar’s Court
5630,New Development,1970,2,1139,2022,2,Semi-detached,178070,34 Ivy Boulevard
5631,City Centre,1912,6,2535,2018,6,Bungalow,470250,106 High Street
5632,New Development,1977,6,2153,2017,6,Semi-detached,369890,51 Chestnut Mews
5633,New Development,2016,2,962,2019,2,Bungalow,155060,113 Silverleaf Way
5634,University,1980,1,659,2011,1,Bungalow,113850,187 Library Lane
5635,University,1993,2,1179,2019,2,Detached,195060,53 Dean’s View
5636,New Development,1947,4,1757,2020,4,Terraced,288410,107 Aspen Gardens
5637,University,2010,2,924,2016,1,Bungalow,154360,169 Exam Square
5638,Old Town,1948,3,1465,2020,3,Detached,191500,59 Old Forge Lane
5639,New Development,1997,3,1501,2014,2,Bungalow,235130,173 Chestnut Mews
5640,City Centre,1990,5,1895,2016,4,Detached,354250,160 Station Road
5641,University,1957,3,1248,2012,3,Flat,219720,70 College Road
5642,Old Town,1988,2,901,2013,2,Semi-detached,120100,136 Heritage Close
5643,Old Town,2007,3,1406,2016,3,Bungalow,185600,64 Abbey Lane
5644,New Development,1998,1,679,2011,1,Semi-detached,103270,182 Birch Grove
5645,Old Town,1972,3,1230,2011,3,Terraced,168000,171 Castle View
5646,City Centre,1969,4,1598,2010,4,Detached,299700,20 Bridge Street
5647,New Development,1960,1,659,2010,1,Terraced,100670,19 Oak Lane
5648,Old Town,1925,5,2282,2021,4,Bungalow,298200,112 The Old Yard
5649,University,2001,4,1794,2010,3,Semi-detached,324100,36 Study Mews
5650,University,1938,2,1008,2015,2,Terraced,171120,33 Scholar’s Walk
5651,University,1957,2,915,2022,2,Flat,158100,34 Graduation Way
5652,University,1926,2,920,2014,2,Semi-detached,149600,35 Research Boulevard
5653,City Centre,1939,4,1432,2019,4,Semi-detached,274800,160 Union Street
5654,Old Town,2022,4,1354,2022,4,Bungalow,195400,166 Stable Mews
5655,New Development,1930,4,1665,2014,3,Semi-detached,271450,45 Silverleaf Way
5656,University,1902,1,668,2010,1,Terraced,101840,193 Campus Avenue
5657,Old Town,1987,6,1990,2021,6,Bungalow,289000,170 Chapel Walk
5658,City Centre,1914,1,659,2017,1,Terraced,113850,196 Market Lane
5659,University,1953,2,1100,2015,2,Detached,140000,88 Dean’s View
5660,University,1969,6,1972,2017,6,Bungalow,366080,12 Chancellor Road
5661,New Development,1910,3,1490,2022,3,Bungalow,238700,85 Maple Drive
5662,University,1929,2,971,2011,2,Bungalow,165940,90 Library Lane
5663,New Development,1934,5,1589,2019,5,Detached,281570,131 Horizon Close
5664,University,2011,1,723,2017,1,Bungalow,87300,126 Dean’s View
5665,City Centre,2001,4,1777,2015,4,Bungalow,326550,133 Queen Avenue
5666,Old Town,1942,1,657,2010,1,Semi-detached,80700,174 Friar’s Court
5667,University,1960,4,1613,2022,4,Flat,285820,168 Lab Street
5668,City Centre,1939,6,2296,2010,5,Terraced,429400,149 Cathedral Row
5669,City Centre,1992,5,1924,2019,5,Semi-detached,363600,30 Grand Arcade
5670,New Development,1986,6,2063,2021,6,Detached,358190,168 Sycamore Way
5671,City Centre,1941,5,2120,2014,5,Semi-detached,393000,37 King Street
5672,New Development,1941,1,687,2016,1,Bungalow,104310,106 Bluebell View
5673,City Centre,2018,4,1479,2018,4,Flat,281850,153 George Square
5674,City Centre,1902,6,1670,2022,6,Semi-detached,340500,145 Victoria Parade
5675,New Development,1989,5,1461,2019,5,Terraced,264930,101 Aspen Gardens
5676,City Centre,1977,2,1022,2014,2,Semi-detached,183300,156 Queen Avenue
5677,Old Town,1982,2,992,2019,2,Semi-detached,129200,96 Bell Tower Street
5678,City Centre,1984,6,2466,2012,6,Flat,459900,115 Market Lane
5679,University,1920,4,1826,2011,3,Flat,310640,58 Academic Crescent
5680,New Development,1972,6,2126,2011,6,Detached,366380,143 Sycamore Way
5681,New Development,1976,1,747,2014,1,Semi-detached,112110,111 Silverleaf Way
5682,Old Town,2004,5,1760,2013,5,Bungalow,251000,108 Town Gate
5683,University,2021,1,693,2021,1,Flat,112020,173 Academic Crescent
5684,City Centre,1952,2,982,2014,2,Terraced,177300,46 Victoria Parade
5685,Old Town,1943,5,2295,2019,5,Terraced,304500,10 Butcher’s Row
5686,City Centre,1945,6,1816,2018,5,Flat,357400,35 Bridge Street
5687,Old Town,1936,1,703,2017,1,Terraced,85300,154 Friar’s Court
5688,New Development,1937,3,1196,2018,3,Bungalow,200480,196 Chestnut Mews
5689,University,2008,4,1540,2018,4,Terraced,275600,131 Freshers Row
5690,New Development,2008,4,1532,2017,4,Bungalow,259160,107 Bluebell View
5691,Old Town,1987,3,1311,2018,2,Semi-detached,171100,86 Stable Mews
5692,City Centre,1937,2,1135,2013,2,Terraced,200250,42 Bridge Street
5693,University,2009,5,2376,2017,4,Flat,402640,83 Campus Avenue
5694,University,1910,4,1731,2011,4,Semi-detached,319650,32 Chancellor Road
5695,New Development,1992,3,1153,2018,3,Bungalow,194890,195 Willow Heights
5696,City Centre,1944,6,2148,2022,6,Semi-detached,412200,32 Crown Street
5697,University,1963,3,1339,2018,3,Terraced,178900,193 Seminar Terrace
5698,University,1943,2,959,2020,2,Flat,164260,130 Research Boulevard
5699,University,2011,2,972,2012,2,Semi-detached,166080,8 Seminar Terrace
5700,University,2001,1,696,2015,1,Bungalow,112440,191 Study Mews
5701,Old Town,2004,4,1754,2021,4,Terraced,235400,101 Pillory Hill
5702,University,1980,1,727,2016,1,Bungalow,124050,112 Freshers Row
5703,University,1961,3,1208,2012,3,Flat,214120,76 Varsity Place
5704,New Development,2015,5,2048,2015,5,Terraced,341240,38 Blossom Rise
5705,University,2011,5,2331,2011,4,Semi-detached,373030,191 Lab Street
5706,New Development,1989,2,849,2020,2,Flat,140370,70 Horizon Close
5707,New Development,1960,5,1791,2012,5,Detached,307830,175 Silverleaf Way
5708,New Development,1989,5,1772,2021,5,Terraced,305360,135 Primrose Avenue
5709,Old Town,1911,5,1920,2017,5,Detached,267000,111 Bell Tower Street
5710,City Centre,1981,3,1026,2012,3,Semi-detached,198900,63 George Square
5711,Old Town,1908,5,2240,2017,5,Detached,299000,123 Church Road
5712,New Development,1966,6,2214,2018,6,Bungalow,377820,135 Aspen Gardens
5713,New Development,1973,5,1975,2015,5,Bungalow,331750,12 Oak Lane
5714,University,2006,5,1946,2016,5,Flat,347440,82 Library Lane
5715,University,1901,1,674,2015,1,Flat,109360,17 Campus Avenue
5716,City Centre,1907,3,1405,2017,3,Flat,255750,147 Merchant Street
5717,City Centre,2015,2,1001,2016,1,Detached,175150,23 Prince’s Gate
5718,City Centre,1942,1,596,2019,1,Terraced,104400,138 High Street
5719,Old Town,1917,4,1578,2010,4,Bungalow,217800,50 Abbey Lane
5720,University,1951,3,1258,2012,3,Terraced,221120,13 Study Mews
5721,City Centre,1938,6,2409,2012,6,Terraced,451350,174 Parliament Street
5722,University,1930,3,1705,2012,3,Flat,283700,198 Dean’s View
5723,University,1913,4,1676,2013,4,Terraced,294640,55 Research Boulevard
5724,University,1963,4,2024,2022,3,Bungalow,338360,116 Study Mews
5725,University,2002,4,1463,2010,4,Terraced,264820,149 College Road
5726,University,1996,2,938,2020,2,Detached,161320,120 Faculty Court
5727,University,1992,5,1838,2011,5,Bungalow,332320,67 Study Mews
5728,Old Town,1943,3,1364,2021,2,Flat,176400,92 Market Cross Road
5729,University,1959,5,1740,2014,5,Semi-detached,301200,148 Study Mews
5730,University,1996,5,1497,2020,4,Bungalow,279580,192 Study Mews
5731,Old Town,1998,6,2207,2015,5,Bungalow,305700,31 Town Gate
5732,City Centre,1901,4,1371,2018,4,Semi-detached,265650,46 Cathedral Row
5733,Old Town,1998,2,1112,2011,1,Terraced,136200,32 School House Lane
5734,University,1931,6,2393,2021,6,Semi-detached,329300,102 Library Lane
5735,Old Town,1935,1,662,2018,1,Bungalow,81200,6 Town Gate
5736,University,2009,2,1046,2016,2,Flat,176440,121 Seminar Terrace
5737,City Centre,1954,5,1763,2018,4,Terraced,334450,144 Crown Street
5738,Old Town,2013,2,995,2013,2,Flat,129500,52 Friar’s Court
5739,City Centre,1986,4,1592,2016,4,Bungalow,298800,6 Station Road
5740,University,1962,1,683,2010,1,Bungalow,83300,177 Varsity Place
5741,University,1968,4,1766,2017,4,Flat,307240,57 Dean’s View
5742,Old Town,2010,1,644,2016,1,Flat,79400,6 Old Forge Lane
5743,Old Town,1979,6,2361,2016,6,Semi-detached,326100,31 Friar’s Court
5744,City Centre,1939,5,1976,2011,4,Semi-detached,366400,100 Victoria Parade
5745,City Centre,1923,1,630,2019,1,Flat,109500,94 Grand Arcade
5746,City Centre,2016,1,660,2018,1,Flat,114000,30 George Square
5747,New Development,1957,1,645,2020,1,Bungalow,98850,131 Silverleaf Way
5748,University,2003,2,963,2017,1,Detached,169450,98 Freshers Row
5749,Old Town,1927,6,2215,2010,6,Terraced,311500,5 Church Road
5750,New Development,1961,2,907,2020,2,Terraced,147910,12 Horizon Close
5751,City Centre,1924,5,2142,2010,5,Flat,396300,123 Queen Avenue
5752,University,1906,1,753,2014,1,Detached,120420,157 Faculty Court
5753,City Centre,1937,6,2570,2011,6,Flat,475500,43 Castle Lane
5754,University,1970,6,1385,2010,6,Terraced,283900,5 Professor’s Close
5755,New Development,2018,3,1592,2019,3,Terraced,251960,187 Maple Drive
5756,University,2014,5,1942,2021,5,Flat,346880,67 Exam Square
5757,New Development,1985,6,2214,2022,6,Semi-detached,377820,94 Dahlia Court
5758,University,1985,1,695,2020,1,Flat,112300,103 Library Lane
5759,City Centre,1990,1,634,2017,1,Bungalow,110100,80 Parliament Street
5760,University,2020,6,2308,2021,6,Semi-detached,390040,29 Faculty Court
5761,Old Town,1996,2,1161,2022,2,Bungalow,146100,64 Heritage Close
5762,Old Town,1944,5,1939,2013,5,Semi-detached,268900,165 Mill Street
5763,Old Town,1931,1,644,2011,1,Flat,79400,191 Pillory Hill
5764,City Centre,2002,6,1742,2014,6,Semi-detached,351300,67 Castle Lane
5765,Old Town,1931,1,685,2021,1,Semi-detached,83500,70 Friar’s Court
5766,New Development,1900,6,1977,2020,6,Flat,347010,153 Sycamore Way
5767,Old Town,1973,5,2076,2022,5,Semi-detached,282600,137 School House Lane
5768,New Development,1944,6,2611,2022,6,Semi-detached,429430,10 Silverleaf Way
5769,Old Town,1963,3,1370,2021,2,Bungalow,177000,26 Church Road
5770,University,1967,6,2174,2015,6,Flat,394360,196 Lab Street
5771,New Development,1992,6,2160,2017,5,Terraced,365800,129 Cedar Crescent
5772,Old Town,1906,5,1918,2016,5,Terraced,266800,187 Town Gate
5773,Old Town,1937,6,1852,2016,6,Flat,275200,77 Town Gate
5774,Old Town,1969,5,2051,2010,5,Detached,280100,153 Chapel Walk
5775,New Development,1952,3,1138,2012,3,Detached,192940,145 Poppy Crescent
5776,New Development,1974,5,2179,2012,5,Semi-detached,358270,91 Horizon Close
5777,Old Town,2018,1,682,2018,1,Bungalow,83200,33 Heritage Close
5778,University,1972,5,2108,2021,4,Terraced,365120,191 Seminar Terrace
5779,University,1929,3,1079,2011,3,Terraced,185270,140 Scholar’s Walk
5780,New Development,1921,4,1765,2019,3,Detached,284450,86 Rosehip Road
5781,University,1957,6,2609,2016,6,Flat,455260,4 Graduation Way
5782,City Centre,2002,5,1580,2018,5,Flat,312000,182 Merchant Street
5783,University,1972,6,2166,2010,6,Terraced,393240,18 Lecture Hall Lane
5784,University,1954,2,1033,2021,2,Semi-detached,133300,25 Study Mews
5785,University,2001,1,719,2011,1,Flat,108470,29 Scholar’s Walk
5786,New Development,2014,1,683,2020,1,Flat,103790,97 Juniper Walk
5787,University,1945,2,948,2015,2,Flat,153240,163 Faculty Court
5788,New Development,1996,2,1025,2011,1,Semi-detached,158250,161 Birch Grove
5789,City Centre,1925,5,1988,2021,5,Bungalow,373200,51 Station Road
5790,New Development,1963,2,937,2011,2,Flat,151810,186 Oak Lane
5791,New Development,1979,4,1435,2014,3,Detached,241550,30 Cedar Crescent
5792,University,1908,6,2563,2016,6,Semi-detached,474450,198 Professor’s Close
5793,Old Town,1986,6,2232,2013,6,Terraced,313200,97 Chapel Walk
5794,University,1914,3,959,2022,2,Detached,135900,142 Alumni Grove
5795,City Centre,1918,2,1122,2015,1,Bungalow,193300,180 Cathedral Row
5796,Old Town,2005,2,940,2021,1,Bungalow,119000,5 Manor Row
5797,University,1915,4,1613,2012,4,Detached,221300,68 Graduation Way
5798,University,1924,1,719,2013,1,Bungalow,115660,53 Lecture Hall Lane
5799,University,1998,1,626,2013,1,Flat,102640,12 Seminar Terrace
